account_id,linked_customer_id,bank_id,first_seen_timestamp,last_seen_timestamp,real_txn_count,synthetic_txn_count,total_transaction_count,background_real_laundering_count
8111A2AC0,,219860,2022/09/01 06:10,2022/09/10 22:26,26,0,26,0
8111A5600,8111A5600,233252,2022/09/01 12:08,2022/09/09 21:23,3,0,3,0
8111A9B90,,137002,2022/09/01 05:19,2022/09/01 05:19,1,0,1,0
8111C9430,8111C9430,30974,2022/09/01 00:16,2022/09/10 06:51,28,0,28,0
8111C9F30,8111C9F30,33264,2022/09/01 00:08,2022/09/09 16:58,28,0,28,0
8111D0DD0,,324583,2022/09/02 19:18,2022/09/09 15:46,2,0,2,0
8111E3760,,223233,2022/09/01 00:15,2022/09/10 22:25,24,0,24,0
8111EEE20,,244187,2022/09/01 18:01,2022/09/10 06:29,40,0,40,0
8112408E0,,44451,2022/09/01 00:50,2022/09/10 11:06,35,0,35,0
81125A3E0,81125A3E0,244818,2022/09/01 20:11,2022/09/09 21:44,5,0,5,0
81125C0D0,,144669,2022/09/01 00:28,2022/09/10 19:27,24,0,24,0
811269090,,45000,2022/09/01 02:53,2022/09/10 23:13,39,0,39,0
8112932F0,,346899,2022/09/01 09:11,2022/09/09 14:45,3,0,3,0
8112A73F0,8112A73F0,346910,2022/09/01 11:10,2022/09/01 11:10,1,0,1,0
8112E29E0,,345392,2022/09/01 00:08,2022/09/01 00:08,1,0,1,0
81131E870,81131E870,45563,2022/09/01 06:32,2022/09/02 03:47,4,0,4,0
8113551E0,8113551E0,143496,2022/09/01 00:04,2022/09/09 20:59,17,0,17,0
8113D5160,,336252,2022/09/02 16:55,2022/09/09 12:35,2,0,2,0
8113DDFF0,,15625,2022/09/01 16:28,2022/09/10 19:59,13,0,13,0
811429AD0,,119,2022/09/01 00:27,2022/09/04 05:48,4,0,4,0
811488DA0,811488DA0,44797,2022/09/01 00:17,2022/09/10 15:16,13,0,13,0
811491C40,,43049,2022/09/01 00:23,2022/09/09 09:56,33,0,33,0
8114AAFA0,,43460,2022/09/01 00:06,2022/09/10 09:42,24,0,24,0
8114D1E60,,345297,2022/09/01 13:47,2022/09/01 13:47,1,0,1,0
8114DEBD0,,245558,2022/09/01 00:09,2022/09/01 14:57,6,0,6,0
8114F8D10,,144225,2022/09/01 12:01,2022/09/01 23:26,2,0,2,0
8114FF130,8114FF130,246162,2022/09/01 18:01,2022/09/09 19:50,19,0,19,0
811511650,811511650,45566,2022/09/01 11:15,2022/09/03 00:16,2,0,2,0
811558620,,39577,2022/09/01 17:42,2022/09/09 18:58,3,0,3,0
81156DD20,,330579,2022/09/02 17:05,2022/09/09 03:53,2,0,2,0
8115ACC20,,44650,2022/09/01 06:02,2022/09/10 09:40,22,0,22,0
81161EBA0,81161EBA0,130902,2022/09/01 11:02,2022/09/10 00:45,22,0,22,0
811625010,811625010,236346,2022/09/01 00:20,2022/09/09 10:08,3,0,3,0
811630BD0,811630BD0,246789,2022/09/01 00:10,2022/09/10 04:42,22,0,22,0
81167FEE0,,323701,2022/09/01 00:14,2022/09/01 00:14,1,0,1,0
811697700,811697700,214615,2022/09/01 00:27,2022/09/01 00:27,1,0,1,0
8116AF110,8116AF110,211050,2022/09/01 00:26,2022/09/09 23:50,4,0,4,0
8116C2F20,,2915,2022/09/01 00:16,2022/09/10 00:28,11,0,11,0
8116C6720,8116C6720,21940,2022/09/01 01:23,2022/09/09 18:59,34,0,34,0
811707230,,11296,2022/09/01 11:18,2022/09/01 20:38,2,0,2,0
8117D9900,,45601,2022/09/01 09:04,2022/09/10 00:29,24,0,24,0
81180A520,,245328,2022/09/02 06:19,2022/09/02 06:19,1,0,1,0
811820FC0,,12359,2022/09/01 00:29,2022/09/10 15:54,11,0,11,0
81183FB50,81183FB50,146484,2022/09/01 00:29,2022/09/10 03:12,20,0,20,0
81187F180,,247760,2022/09/01 06:03,2022/09/06 07:55,6,0,6,0
8118AFD80,8118AFD80,344742,2022/09/01 00:28,2022/09/01 00:28,1,0,1,0
8118D3FF0,,232583,2022/09/01 00:08,2022/09/10 17:41,6,0,6,0
8118FA170,8118FA170,36660,2022/09/01 00:02,2022/09/01 00:02,1,0,1,0
8119454C0,,245093,2022/09/01 00:05,2022/09/05 19:54,10,0,10,0
8119469F0,8119469F0,347175,2022/09/02 00:02,2022/09/09 18:19,2,0,2,0
81197ED40,,35074,2022/09/02 22:13,2022/09/09 08:29,2,0,2,0
8119D8380,,224466,2022/09/01 00:20,2022/09/09 12:11,4,0,4,0
811A2ED70,,42051,2022/09/01 19:01,2022/09/01 19:01,1,0,1,0
811A4BC90,811A4BC90,223,2022/09/01 02:31,2022/09/10 21:11,105,0,105,0
811AA3930,,241704,2022/09/01 22:16,2022/09/10 22:24,23,0,23,0
811AAB030,811AAB030,137024,2022/09/01 00:01,2022/09/09 07:11,4,0,4,0
811AB66D0,811AB66D0,348352,2022/09/02 08:11,2022/09/09 04:54,2,0,2,0
811ABFBA0,811ABFBA0,17610,2022/09/01 00:25,2022/09/10 00:15,18,0,18,0
811AE4C80,,323931,2022/09/02 11:09,2022/09/09 12:56,2,0,2,0
811B8EE20,811B8EE20,223,2022/09/01 00:13,2022/09/10 00:25,121,0,121,0
811BB7F50,,121,2022/09/01 00:17,2022/09/10 11:50,118,0,118,0
811BE8020,811BE8020,148016,2022/09/01 00:11,2022/09/01 00:11,1,0,1,0
811C08210,811C08210,348562,2022/09/01 20:41,2022/09/09 15:25,3,0,3,0
811C36320,811C36320,222,2022/09/01 00:06,2022/09/09 08:57,7,0,7,0
811C4D2A0,,223,2022/09/01 00:21,2022/09/01 00:21,1,0,1,0
811C7E5B0,811C7E5B0,6075,2022/09/01 00:29,2022/09/09 19:26,30,0,30,0
811D09920,811D09920,3445,2022/09/01 16:54,2022/09/01 16:54,1,0,1,0
811D30BA0,,224555,2022/09/01 00:26,2022/09/09 03:54,17,0,17,0
811D45DF0,811D45DF0,332434,2022/09/01 16:30,2022/09/01 16:30,1,0,1,0
811D8BC80,811D8BC80,222,2022/09/01 17:36,2022/09/10 23:33,12,0,12,0
811D9B980,811D9B980,148016,2022/09/01 22:23,2022/09/09 22:59,39,0,39,0
811E01FD0,,121,2022/09/01 05:44,2022/09/10 02:53,12,0,12,0
811E12DF0,811E12DF0,241686,2022/09/01 00:27,2022/09/01 00:27,1,0,1,0
811E55070,811E55070,348822,2022/09/01 00:23,2022/09/01 00:23,1,0,1,0
811E885D0,,119,2022/09/01 05:49,2022/09/01 05:49,1,0,1,0
811EF5B80,,348953,2022/09/02 12:12,2022/09/09 06:44,2,0,2,0
811F17F10,811F17F10,15730,2022/09/01 00:14,2022/09/09 00:42,6,0,6,0
811F20C20,811F20C20,248857,2022/09/01 22:09,2022/09/09 08:11,3,0,3,0
811F38B40,,48526,2022/09/01 00:01,2022/09/10 04:28,59,0,59,0
811F4EC70,,9371,2022/09/01 05:00,2022/09/10 19:45,45,0,45,0
811F62830,811F62830,48308,2022/09/01 00:14,2022/09/10 15:06,14,0,14,0
811F8AA90,,245310,2022/09/01 06:33,2022/09/09 05:16,18,0,18,0
811F9A5E0,811F9A5E0,8539,2022/09/01 00:47,2022/09/10 06:17,25,0,25,0
8120229E0,8120229E0,12963,2022/09/01 00:13,2022/09/09 22:52,5,0,5,0
812024220,,348284,2022/09/02 05:15,2022/09/09 14:47,2,0,2,0
812027210,812027210,48309,2022/09/01 17:29,2022/09/01 17:29,1,0,1,0
81205F130,81205F130,124550,2022/09/01 00:02,2022/09/09 14:14,27,0,27,0
8120E5200,,331338,2022/09/01 00:09,2022/09/01 00:09,1,0,1,0
8120EA330,,16941,2022/09/01 00:23,2022/09/10 08:16,25,0,25,0
812107280,812107280,122342,2022/09/01 00:16,2022/09/10 09:24,44,0,44,0
8121102A0,,349376,2022/09/02 10:22,2022/09/09 17:24,2,0,2,0
81211AB00,,331884,2022/09/01 04:52,2022/09/01 04:52,1,0,1,0
81211F1D0,81211F1D0,34748,2022/09/01 00:22,2022/09/01 00:22,1,0,1,0
812130870,812130870,27241,2022/09/01 00:05,2022/09/01 07:45,3,0,3,0
812183900,812183900,29317,2022/09/01 00:02,2022/09/10 05:44,59,0,59,0
8121FC470,,349519,2022/09/02 05:06,2022/09/09 12:33,2,0,2,0
812207D60,812207D60,137897,2022/09/01 00:13,2022/09/10 03:21,25,0,25,0
81222F4E0,81222F4E0,121,2022/09/01 15:47,2022/09/09 21:36,20,0,20,0
81225F4F0,,215186,2022/09/01 00:14,2022/09/10 00:22,21,0,21,0
8122AA9D0,,214749,2022/09/01 00:11,2022/09/10 13:26,36,0,36,0
81231FBC0,81231FBC0,16991,2022/09/01 00:07,2022/09/09 17:55,3,0,3,0
812384260,812384260,349097,2022/09/01 00:06,2022/09/01 00:06,1,0,1,0
81239FA90,81239FA90,349763,2022/09/02 00:49,2022/09/09 20:24,2,0,2,0
8124539D0,,115700,2022/09/01 00:02,2022/09/01 00:02,1,0,1,0
8124612A0,,338531,2022/09/02 08:08,2022/09/09 04:05,2,0,2,0
812498830,,33913,2022/09/02 20:04,2022/09/09 03:43,2,0,2,0
8124DC080,8124DC080,248937,2022/09/01 22:06,2022/09/01 23:28,2,0,2,0
8124E6BF0,,210575,2022/09/01 17:46,2022/09/10 03:10,14,0,14,0
8125759A0,8125759A0,1024,2022/09/01 18:12,2022/09/09 23:16,16,0,16,0
81262CE90,81262CE90,32297,2022/09/01 00:09,2022/09/09 20:02,6,0,6,0
81263F170,,119880,2022/09/01 00:06,2022/09/10 04:51,14,0,14,0
812672E50,,26698,2022/09/01 00:29,2022/09/05 05:19,4,0,4,0
812683FB0,,6276,2022/09/01 02:02,2022/09/09 03:54,3,0,3,0
812689420,812689420,122080,2022/09/01 00:04,2022/09/01 00:04,1,0,1,0
81269B9E0,,137357,2022/09/01 00:28,2022/09/01 03:13,2,0,2,0
8126AB860,8126AB860,245993,2022/09/01 00:05,2022/09/10 19:24,26,0,26,0
8127747A0,,318635,2022/09/01 11:33,2022/09/01 11:33,1,0,1,0
8127E5A40,,349870,2022/09/02 17:22,2022/09/09 21:05,2,0,2,0
812824760,,350531,2022/09/01 18:30,2022/09/01 18:30,1,0,1,0
812862CC0,812862CC0,348951,2022/09/01 09:48,2022/09/01 09:48,1,0,1,0
8128A4A20,,29715,2022/09/01 00:24,2022/09/05 09:23,3,0,3,0
8128DB8B0,,241309,2022/09/01 00:21,2022/09/01 00:21,1,0,1,0
812904B40,812904B40,23555,2022/09/01 03:31,2022/09/09 19:25,22,0,22,0
812916C70,812916C70,3881,2022/09/01 00:26,2022/09/10 00:11,11,0,11,0
812988840,812988840,36831,2022/09/02 11:45,2022/09/09 18:40,2,0,2,0
812993720,,25749,2022/09/01 00:03,2022/09/10 00:14,3,0,3,0
8129BF5D0,8129BF5D0,132445,2022/09/01 00:00,2022/09/01 00:00,1,0,1,0
8129D07C0,8129D07C0,321090,2022/09/01 15:37,2022/09/01 15:37,1,0,1,0
812A46370,812A46370,236346,2022/09/01 00:13,2022/09/01 00:18,2,0,2,0
812AA8C90,,119,2022/09/01 14:24,2022/09/09 14:51,8,0,8,0
812ABF380,,333710,2022/09/02 00:32,2022/09/09 14:51,4,0,4,0
812AC3B70,,218438,2022/09/01 00:27,2022/09/02 19:23,3,0,3,0
812B74E00,812B74E00,34958,2022/09/01 22:59,2022/09/01 22:59,1,0,1,0
812B79BA0,,241686,2022/09/01 00:22,2022/09/10 03:20,51,0,51,0
812B85B00,,50428,2022/09/01 15:05,2022/09/08 00:21,3,0,3,0
812BC4720,812BC4720,351126,2022/09/02 22:29,2022/09/09 03:10,2,0,2,0
812C6EF60,812C6EF60,224555,2022/09/01 00:10,2022/09/10 23:46,28,0,28,0
812C9CD30,,23776,2022/09/04 18:59,2022/09/04 18:59,1,0,1,0
812C9D761,,122946,2022/09/01 07:41,2022/09/09 02:29,7,0,7,0
812D952A0,812D952A0,351438,2022/09/01 09:45,2022/09/01 09:45,1,0,1,0
812E00EF0,812E00EF0,128853,2022/09/01 19:22,2022/09/09 13:58,5,0,5,0
812E303F0,,339632,2022/09/01 00:12,2022/09/01 00:12,1,0,1,0
812E3ACB0,,39600,2022/09/01 17:04,2022/09/01 17:04,1,0,1,0
812ECF260,812ECF260,351626,2022/09/01 00:09,2022/09/01 00:09,1,0,1,0
812EE6570,812EE6570,18617,2022/09/01 00:26,2022/09/10 15:07,15,0,15,0
812F2BB20,,316554,2022/09/01 00:01,2022/09/09 21:16,3,0,3,0
812F4C580,,346611,2022/09/01 00:19,2022/09/09 04:50,3,0,3,0
812F7F870,812F7F870,13649,2022/09/01 17:49,2022/09/09 12:33,4,0,4,0
812FAC3F0,,28733,2022/09/01 00:05,2022/09/02 15:11,4,0,4,0
8130A01D0,8130A01D0,16136,2022/09/01 02:30,2022/09/09 15:04,3,0,3,0
8130BC370,8130BC370,335940,2022/09/01 00:12,2022/09/01 00:12,1,0,1,0
8130D4AA0,8130D4AA0,6010,2022/09/01 14:20,2022/09/09 05:50,3,0,3,0
81310CBF0,,49126,2022/09/01 01:07,2022/09/10 10:21,22,0,22,0
8131210F0,8131210F0,148159,2022/09/01 00:02,2022/09/01 00:07,2,0,2,0
81313A450,,26592,2022/09/01 16:21,2022/09/05 06:41,3,0,3,0
81314D580,,4403,2022/09/01 20:33,2022/09/09 19:02,17,0,17,0
813193BB0,813193BB0,223641,2022/09/01 00:17,2022/09/09 17:26,19,0,19,0
8131EA170,8131EA170,37319,2022/09/02 07:20,2022/09/09 06:51,2,0,2,0
813244640,,31720,2022/09/01 00:17,2022/09/09 22:55,19,0,19,0
813257170,,22062,2022/09/01 00:25,2022/09/01 00:27,2,0,2,0
813276180,813276180,221198,2022/09/01 00:07,2022/09/01 00:07,1,0,1,0
8132871D0,,25981,2022/09/01 00:24,2022/09/10 00:03,11,0,11,0
813290770,813290770,351439,2022/09/01 00:24,2022/09/01 00:24,1,0,1,0
813290950,,121698,2022/09/01 00:05,2022/09/01 00:05,1,0,1,0
8132E2E80,8132E2E80,28694,2022/09/01 05:04,2022/09/10 13:53,48,0,48,0
8132E8690,8132E8690,44345,2022/09/01 00:04,2022/09/10 13:17,28,0,28,0
8132EDFB0,8132EDFB0,320966,2022/09/02 14:21,2022/09/09 03:03,2,0,2,0
813386580,,136301,2022/09/01 03:01,2022/09/09 18:49,16,0,16,0
81339F1C0,,4259,2022/09/01 17:31,2022/09/10 20:52,38,0,38,0
8133DDEC0,,16011,2022/09/01 02:12,2022/09/09 19:56,50,0,50,0
813425121,,124,2022/09/01 00:09,2022/09/10 12:39,69,0,69,0
81342DDF1,81342DDF1,15,2022/09/01 00:33,2022/09/09 22:20,67,0,67,0
81344AFD0,,332014,2022/09/01 07:10,2022/09/01 07:10,1,0,1,0
813455840,,211075,2022/09/01 00:02,2022/09/10 04:36,15,0,15,0
8134855B0,8134855B0,219969,2022/09/01 00:22,2022/09/07 12:43,3,0,3,0
8134B3600,,37963,2022/09/02 03:26,2022/09/09 14:43,2,0,2,0
8134EB2E0,8134EB2E0,25337,2022/09/01 00:08,2022/09/09 18:17,17,0,17,0
813549950,813549950,131326,2022/09/01 00:00,2022/09/10 17:53,24,0,24,0
813559ED0,,123102,2022/09/01 00:06,2022/09/09 13:45,32,0,32,0
8135617C0,8135617C0,16847,2022/09/01 18:44,2022/09/01 22:33,2,0,2,0
8135B2870,8135B2870,1729,2022/09/01 21:01,2022/09/05 00:46,2,0,2,0
8136D7A91,8136D7A91,152416,2022/09/01 02:12,2022/09/01 02:12,1,0,1,0
8136E7AD1,,220,2022/09/01 00:03,2022/09/10 00:20,12,0,12,0
813748021,813748021,220,2022/09/01 00:19,2022/09/01 23:01,2,0,2,0
813784680,,341471,2022/09/02 23:35,2022/09/09 16:09,2,0,2,0
813794911,813794911,15,2022/09/01 04:32,2022/09/09 08:23,19,0,19,0
81379ED10,81379ED10,121987,2022/09/01 00:20,2022/09/09 19:00,4,0,4,1
8137A3AF0,,9417,2022/09/01 00:01,2022/09/10 07:52,33,0,33,0
81380CAB0,81380CAB0,22957,2022/09/01 11:38,2022/09/09 07:40,17,0,17,0
81382CFB0,81382CFB0,37969,2022/09/01 05:42,2022/09/09 00:07,4,0,4,0
813863650,,22422,2022/09/01 07:05,2022/09/10 02:42,26,0,26,0
8138E9020,8138E9020,23700,2022/09/01 00:24,2022/09/10 23:52,36,0,36,0
8139EA1C0,8139EA1C0,346315,2022/09/01 00:07,2022/09/01 00:07,1,0,1,0
813A18A10,813A18A10,39804,2022/09/02 09:37,2022/09/09 19:25,2,0,2,0
813A561B0,813A561B0,8623,2022/09/01 00:19,2022/09/10 01:21,5,0,5,0
813ABF8D0,,33780,2022/09/01 00:05,2022/09/01 00:05,1,0,1,0
813AD8670,,250814,2022/09/01 06:38,2022/09/09 21:29,27,0,27,0
813AF24D0,,3514,2022/09/01 03:17,2022/09/01 03:56,2,0,2,0
813B1F421,,126,2022/09/01 00:07,2022/09/10 05:23,23,0,23,0
813B56771,813B56771,152627,2022/09/01 00:15,2022/09/09 18:25,22,0,22,0
813BA8070,813BA8070,12797,2022/09/01 17:42,2022/09/10 17:09,14,0,14,0
813BD3520,813BD3520,137446,2022/09/01 00:16,2022/09/09 13:50,5,0,5,0
813C0A3B0,813C0A3B0,31799,2022/09/01 00:00,2022/09/09 00:59,31,0,31,0
813C0D5C0,,337221,2022/09/02 13:45,2022/09/09 10:25,2,0,2,0
813CA61C0,813CA61C0,22091,2022/09/01 07:28,2022/09/05 00:10,3,0,3,0
813CA8220,813CA8220,43311,2022/09/01 16:40,2022/09/01 16:40,1,0,1,0
813CB6DF1,813CB6DF1,53744,2022/09/01 00:06,2022/09/05 10:06,6,0,6,0
813CC2C01,813CC2C01,124,2022/09/01 00:27,2022/09/09 20:16,4,0,4,0
813D54BC1,,152627,2022/09/01 00:20,2022/09/05 00:04,3,0,3,0
813D64DE1,,354214,2022/09/01 00:18,2022/09/01 00:18,1,0,1,0
813D70F90,,17222,2022/09/01 00:02,2022/09/01 19:26,2,0,2,0
813D913B1,,220,2022/09/01 01:55,2022/09/01 19:36,2,0,2,0
813DCD1E1,,220,2022/09/01 00:24,2022/09/09 17:41,15,0,15,0
813DD91A1,813DD91A1,126,2022/09/01 00:07,2022/09/10 00:27,11,0,11,0
813DE60E1,813DE60E1,254355,2022/09/01 00:03,2022/09/09 07:57,18,0,18,0
813E39221,,354423,2022/09/02 11:08,2022/09/09 14:00,2,0,2,0
813E819D0,,215803,2022/09/01 00:06,2022/09/10 00:17,25,0,25,0
813EBEB61,813EBEB61,15,2022/09/01 07:11,2022/09/09 04:19,9,0,9,0
813F3E2A1,813F3E2A1,153706,2022/09/01 16:15,2022/09/08 08:39,2,0,2,0
813F65FB1,,154043,2022/09/01 00:11,2022/09/01 00:11,1,0,1,0
813FF74A0,813FF74A0,221332,2022/09/01 00:03,2022/09/10 16:24,24,0,24,0
814048C71,814048C71,154148,2022/09/01 00:12,2022/09/10 20:28,28,0,28,0
814065D31,814065D31,354794,2022/09/01 00:29,2022/09/01 00:29,1,0,1,0
814079DD0,,1674,2022/09/01 00:12,2022/09/01 19:36,2,0,2,0
814083DC0,814083DC0,249007,2022/09/01 00:08,2022/09/06 05:29,3,0,3,0
8140AEF21,8140AEF21,54219,2022/09/01 18:11,2022/09/01 18:47,2,0,2,0
8140F94A1,8140F94A1,354075,2022/09/02 07:24,2022/09/09 11:00,2,0,2,0
814198860,814198860,13345,2022/09/01 00:02,2022/09/10 19:20,30,0,30,0
8141DABE0,,223908,2022/09/01 04:57,2022/09/09 13:28,21,0,21,0
8142137F0,8142137F0,15916,2022/09/01 21:10,2022/09/09 14:10,19,0,19,0
814271060,,140257,2022/09/01 12:43,2022/09/10 21:57,19,0,19,0
81427B2B1,,254958,2022/09/01 00:04,2022/09/10 00:07,18,0,18,0
8142B4ED1,8142B4ED1,353194,2022/09/01 00:03,2022/09/01 00:03,1,0,1,0
8142C8E51,,154557,2022/09/01 00:53,2022/09/09 06:57,21,0,21,0
8142F4DF1,,153706,2022/09/01 00:18,2022/09/01 00:27,2,0,2,0
8142F8C71,8142F8C71,54219,2022/09/01 02:57,2022/09/01 02:57,1,0,1,0
814336BA1,814336BA1,354893,2022/09/02 19:09,2022/09/09 06:58,2,0,2,0
8143972E0,8143972E0,338059,2022/09/02 09:19,2022/09/09 23:27,2,0,2,0
8143D7141,,154653,2022/09/02 14:25,2022/09/08 07:43,5,0,5,0
814417DA1,,54879,2022/09/01 00:27,2022/09/08 09:20,3,0,3,0
814439101,,154887,2022/09/01 00:20,2022/09/09 19:55,23,0,23,0
8144749B0,,232154,2022/09/01 00:24,2022/09/10 03:00,4,0,4,0
814498950,814498950,1490,2022/09/01 00:00,2022/09/10 14:27,27,0,27,0
8144BFE80,8144BFE80,7675,2022/09/01 19:42,2022/09/01 19:42,1,0,1,0
814511C70,,28183,2022/09/01 05:03,2022/09/10 15:57,26,0,26,0
8145CCAE0,,21641,2022/09/01 00:29,2022/09/10 00:17,11,0,11,0
8145D6080,8145D6080,331467,2022/09/01 08:53,2022/09/01 08:53,1,0,1,0
81462CE41,81462CE41,255657,2022/09/01 00:00,2022/09/09 05:53,6,0,6,0
814660F80,814660F80,117907,2022/09/01 16:09,2022/09/07 17:02,2,0,2,0
8146666A0,,355523,2022/09/01 00:21,2022/09/01 00:21,1,0,1,0
814680F40,,120627,2022/09/01 00:16,2022/09/01 08:26,2,0,2,0
814681EA0,,8623,2022/09/01 00:25,2022/09/09 20:34,6,0,6,0
8146957B0,,52062,2022/09/01 00:28,2022/09/10 17:27,45,0,45,0
814699C31,814699C31,225,2022/09/01 00:23,2022/09/09 11:57,15,0,15,0
8146DC1D1,,353134,2022/09/01 02:44,2022/09/01 02:44,1,0,1,0
8146EDFD1,8146EDFD1,254595,2022/09/01 00:24,2022/09/01 00:24,1,0,1,0
81474DC31,81474DC31,354193,2022/09/01 00:27,2022/09/01 00:27,1,0,1,0
8147CB890,,116715,2022/09/01 00:24,2022/09/10 12:48,39,0,39,0
81484CFB0,81484CFB0,124261,2022/09/01 00:03,2022/09/10 23:14,6,0,6,0
8148BC911,8148BC911,154887,2022/09/01 00:14,2022/09/09 11:58,25,0,25,0
8148FFBB0,8148FFBB0,54717,2022/09/01 20:24,2022/09/09 23:29,30,0,30,0
8149144B1,8149144B1,254242,2022/09/01 06:09,2022/09/09 23:29,21,0,21,0
